n_votes	n_comments	year	selected	title	speaker_info	section	target_audience	type	prerequisites	description	speaker_link_present	content_url_present	deadlinediff
21	0	2016	True	dont write tests generate	"puneeth likes build tools make lives people read mostly
himself easier he programming  teaching python past 
years helping build tools engineers scientistshe likes write tests understand improve design code and
likes enjoy confidence given significant test coverage"	testing	intermediate	talks	"the audience comfortable reading object oriented python code that
uses decorators  experience writing unit tests would go long way help
appreciate talk"	"propertybased testing generative testing interesting way testing
your code defining properties code testing hold with
random inputquickcheck haskell idea originated ported several
languages hypothesis library provides implementation for
pythonthis talk aims give introduction property based testing general
and hypothesis particular the talk"	False	False	-47
55	0	2016	False	binary analysis exploitation using python	i th year computer science student iiit delhi i currently rsoc radare internship appknox works related binary analysis i participate lot ctfs i love work binaries trying understand go exploiting i also experience network security anonymity currently working research project decoy routing  besides i really love opensource i contributed lot organizations including libav kde sugarlabs radare i participated gsoc winner google code  	security	advanced	talks	nan	python lot interesting libraries used together binary analysis exploitation well using great capstone engine alongside pyelftools pefile analyse binary programatically analyzing includes getting information headers assembly code section imports dynamic libraries lots stuff the second part talk exploitation well try exploit buffer overflow vulnerability linux application aslr stack cookies nx well use pwntools ropgadget  py generate exploiti written blog post use pyelftools capstone engine reverse simple elf crackme check httpaneemereversinganelf	False	False	-15
7	2	2016	False	deploy python application openshiftv	praveen kumar software engineer currently working red hat at red hat focus create tools around container ecosystem  dockerfiles different services in free time contribute fedora project rpm packager he speaker fudcon gnunify flock fossasia jenkins user conference dockermeet delivered talks docker ansible rpm packaging git jenkins various topics	infrastructure	beginner	talks	nan	openshiftv built around applications running docker containers scheduling management support provided kubernetes project augmented deployment orchestration routing functionality top talk agenda	False	False	1
36	0	2016	False	interactive data plotting bokeh	"i fourth year undergrad student pursuing major computer science minor applied maths shiv nadar university i programming python past  years contributions open source projects like pandas
i notable research experience data mining frequent pattern mining precise number theory applied maths"	data visualization analytics	beginner	talks	none	"the talk gives basic introduction bokeh python a brief description bokeh provided slides the slides contains introduction special features like bokeh server bokeh flask this enhances dynamic interactability bokeh
alongwith slides i prepared two ipython notebooks 
one basic plotting bokeh  data extracted csv file using pandas
another one explains useful feature bokeh known interactors"	True	True	-66
0	2	2016	False	django reduxed	saket founder saas product named sosio sosio caters data needs nonprofits smes he semiactive techconferences attending delivering talks across globe in personal capacity introduced python  individuals conducted training sessions corporate houses like oracle in previous life spent good chunk time optimising computational mechanics algorithms	web development	intermediate	talks	attendees aware concept spas	"having service oriented architecture web projects require interfacing the
backend using restful interface building website single page app
allows focus building api front rather duplicating your
efforts build website replicating functionality api
with single page app website constructed much way as
a mobile app django django rest framework enabled team quickly
deliver highly functional rest api customised unique needsreact great tool keep ui organised wont keep
track data state application redux comes rescue 
it defines minimal sufficiently powerful way interacting state
an action ui combined simple js objectstate
redux helps developers manage state flow data around applicationone strengths redux everything explicit
it eases process managing state flow data
around application imagine tons asynchronous actions without introducing
annoying ui bugsthe talk introduction moving parts how does
redux fit bigger picture rest apis client side mvc to
seamlessly introduce goodness brings django project
we also see non obvious things deal using reduxspecifically address following"	False	False	-12
13	2	2016	False	asyncio service oriented architecture python	kashif razzaqui director engineering kayako head engineering  mg tech lead  directiflockwork experience  years experience highly scalable microservice architecture well mobile platforms	network programming	intermediate	talks	no prerequisites however little knowledge asyncio library python would go long way	we discussing service oriented architecture asyncio python i ankit chandawla wrote vyked asyncio based python framework service oriented architectures it proven stable production level designed highly scalable it powers backend mgcomthe talk cover	False	True	0
11	0	2016	False	deep learning 	i product engineer profoundisnow fullcontact we built vibe a  bb data intelligence solution sales marketing i started data sciences post graduate days ml enthusiast ever since	scientific computing	beginner	talks	nan	"most time hear buzzwords like recurrent neural nets lstm etc but dont know jargon things work this talk give decent introduction deep learning no boring history lessons typical neurons brain talk 
the agenda start building simple deep learning neural network one hidden layer core pythonno frameworks move give introduction convolutional neural netsthese really good object detection images finally end building recurrent neural net  
the goal give soft launch deep learning able fly imaginationstopics going covered"	False	False	-83
4	0	2016	False	managing distributed heterogeneous git mirror network	boudhayan gupta boudhayan developer system administrator kde he started learning python age  switched using linux fulltime age  now finalyear undergraduate student working towards computer engineering degree divides waking hours developing software maintaining server infrastructure eating	infrastructure	intermediate	talks	knowledge basic python required an intermediate level knowledge git beneficial necessary	at kde git server infrastructure consists one master git server accepts pushes network readonly anongit servers github organisation hosts another readonly copy repositorieswe typically need create new repos rename move existing ones finally delete unused repos all operations played master server anongit mirrors whatever extent possible github org we keep mirrors sync poke ci mirrors uptodate notify admins something goes wrong managing big task especially networks bad servers dont sync daemons crashto solve problem started set adhoc scripts became full blown piece server software built manage fleet git mirrors in talk well describe use python redis tornado libraries home grown task queue solve problems	False	False	14
15	7	2016	True	micropython  porting python microcontrollers	i  free open source enthusiast currently working bangalore based startup i holds b e degree electronics communication engineering anna university i research brain computer interface distributed sensor networks last two years i opensuse advocate fedora community member i part  volunteering committee  pycon india last  years	embedded python	intermediate	talks	any one python knowledge attend it great following skills	"have ever worked embedded system projects does challenge c skills what python interpreter running bare metal microcontroller then look micropython projectmicropython lean fast implementation python  programming language optimised run microcontroller the micropython board small electronic circuit board runs micropython bare metal gives lowlevel python operating system used control kinds electronic projects running interpreter based programming language microprocessor os considered easier running microcontroller environment wont get luxury ram system memory available rom  it flash eeprom etcin modern microcontrollers arm cortex m even m series ram limited hundred kilobytes flash megabytes keeping limited memory availability mind micropython effort port python  cpython microcontrollerssome currently supported platforms arewe running micropython boardsthe talk divided three partsin section i briefly explain  micropython architecture
including i point typical cpython implementation differ micropython implementationthis interesting part port micropython supported platform run examplesthrough example check working main functionalities  accessing driver level functions etcnote  in end section i give hints port micropython currently unsupported platforms iot hot spot everything connected we discuss increase pace iot development using simplicity python"	True	True	-38
4	0	2016	True	demystifying django rest framework	former geek herder hasgeek used python tamer eventifier aksharadotorg an amateur writer a psycho path author husband one organizers pycon india last two years recently djangogirls coach	web development	intermediate	workshops	participants prior experience using django having completed official tutorial django website good enough	this intermediate tutorial django rest framework for first time user drf presents ton magic things work end knowing understanding happening behind scenes if would want tweak something wouldnt know start look ative quite frustrating moments trying figure method mapped action ones override the fact drf impose rest architecture confused good extent well nested relationships another beast hard tamethis tutorial build app  full fledged front end design endpoints required showcase implementing endpoints using complete abstraction drf provides including routers viewsets builtin serializers first stepthe second step break viewsets implement normal class based views showing happens behind scenes how method mapped flows moment request hits one viewsthe third step involve writing routers hand using normal views fine tune serializers add custom fields etc	True	False	-27
12	5	2016	False	finding usage patterns bots  suspicious users from raw logs using map reduce	dhruv kalaan  i data science  security expert currently working makemytrip india pvt ltd working etl automation using elk stack accumulate security logsaccess logs using siem understand logs correlate push logs forms alerts events databases alerting tools in free time i love reading new technologies market drive complex solutions closure simpler tools solutionskunal aggarwal  i devops  security expert currently working makemytrip india pvt ltd carrying  years experience devops i develop automation tools security tasks like vapts bug bounty vulnerability assessments in free time i love participate coding challenges looking new vulnerabilities web try exploit	security	intermediate	talks	"basic python knowledge
understanding logstashsyslogng
sparkpyspark
kafka
elk 
basic machine learning understanding"	"anomaly detection usage patterns specific users major cause concern ecommerce website scrapping affecting livetraffic tunes affecting performance almost  become prime focus area world security
standard web application firewalls help detect bots basis predefined rulesrates
using mapreduce analyzing access logs try analyze behavioral patterns user address bots suspicious user throw alerts sameframework divided  parts
 data acquisition log parsing
 machine learning training model anomaly findingpart  
talking simply plugging hooking logs various systems system parsing get required enrichment fieldspart 
feeding logs spark machine learning providing training sets goodbad data making use cases basis user requirement we would briefly talking architecture moving onto show casing use cases showing plugability new use cases 
our idea completely framework driven logs simply achieved setting listener via fluent even machine learning use cases made completely configurable simply plugin use case basis config files driver driven machine learning codes 
so designing use case wont take  minutessince rule based detection alerting web application firewall moved away rule based anomaly detection letting system learn basis machine learning algorithms thereby producing anomalies would mean deviation normal behavior rather certain rule based triggering web application firewall would dowe would ending providing challenges faced journey overcame issues throughput seen system ideal response time take care anomalyour goal helping tech driven company like makemytrip quickly identify anomalies occurred least amount time thereby boosting business"	True	True	-21
3	0	2016	False	collabfilter  a python package clustering items similarity collaborative filtering	the speaker vaibhavi pai third year btech computer science undergraduate student studying the national institute technology karnataka she works field machine learning keenly interested data science analytics she likes working search engine optimisation also worked developing games using python past	data visualization analytics	beginner	talks	basic understanding data science analytics	"ever wondered amazon recommends items quite accurately busy looking another item or netflix recommends movie wanting watch long time this talk covers kind recommendation system known collaborative filtering works searching large group users finding smaller set tastes similar particular user recommendation made it looks collection items liked combines create ranked list suggestions two flavours itembased filtering userbased filtering the differences two expressed  
 users liked item also liked itembased collaborative filtering                                                                                                                                    
 users similar also liked userbased collaborative filteringa comprehensive opensource package python collaborative filtering exist
this package collabfilter contribution developing recommendation system python it uses lot stateofart data capabilities provided python data stack the talk also cover briefly couple usecases package used conveniently effectively"	True	True	30
25	0	2016	True	continuous integration data scientists	im data scientist cube software pvt ltd i previously worked consulted number data science projects products i build datadriven products tooling around living my research interests signal processing computational harmonic analysis im obsessed applications machine learning personal productivity recommendation systems	data visualization analytics	intermediate	talks	nan	this talk debugging scaling ultimately deploying prototype machine learning application production systembroadly development maintenance stages machine learning product broken followsin live project steps may necessarily separated time may possible one sequentially engineers normally need keep rising lathering repeating steps get workable product the point talk stages repetitive automatedin general datadriven projects lot benefit kind work normally devops build engineers specifically i taking examples demonstrating detail ci tools invaluable iterating development cycle machine learning project continuous integration case thought simply something runs predefined script regularly triggered external event indeed useful popular building testing flexibility ci system leveraged accomplish arbitrary tasksin part talk also culture habits i speaking detail data scientists learn build devops engineers  adopting even common ci practices extremely rewarding data scientist i try justify claim data scientists need spend much time jenkins ipython notebooks	False	True	-27
6	0	2016	False	building scalable intelligent iot solutions python azure	as technical evangelist abhishek helps developers adapt latest technologies he devices gadget enthusiast loves exploring various boards previously consultant microsoft focused web stack azure crossplatform client dev game development he regular speaker technology conferences  teched user groups osi days droidcon etc prior microsoft abhishek working infragistics  leading uiux company he worked extensively html awarded microsoft mvp award contributions client web technologies working outside microsoft	embedded python	intermediate	talks	nan	in session show power python running iot devices communicating cloud we talk security considerations challenges internetofthings devices most importantly make service intelligent adding machine learning aspect power bi visualizationswe setup raspberry pi raspbian use python sending data securely cloud then add cloud intelligence data we also able monitor command devices remotely using python sdk azure iot hub	True	True	-10
33	6	2016	False	crypto   the basics security 	dealing mostly online security web development networking second name fluent php javascript decent c python  interested art cryptography subrelated aspects kleptography cryptovirology	security	beginner	talks	no prerequisites start basics  most talk highlevel talk  background working topics  this talk aimed programmers skill level lack crypto knowledge	this talk literally cover basics cryptography  i touch following topics  topic explain    implementation  secureunsecure  xor one time padciphers  block ciphers   stream cipherstlsdiffiewhellman key exchangeauthenticitycryptographic hash functions password storage  brute force  dictionary attacks  salts  bcrypt  scrypt  public key cryptographykey generationsigning  rsa  chains signatures  gpg key signing  asymmetric encryption algorithmsputting together highlevel walkthrough tls	True	True	-8
25	5	2016	False	scraping rescue	"satwik kansal  
btech student delhi technological university python enthusiast web developer interested web scraping data analysis pradhvan bisht 
a cs sophomore pythonista  web developer interested foss"	web development	beginner	talks	nan	"the talk focused getting started web scraping using python scraping python done various different ways aim talk provide attendees nittygritty details end talk attendees able judge approach take librariestools use depending problems intend solve
 the talk  cover useful scraping librariestools neat tricks techniques required scrape even hardtoscrape sites effectively
hardtoscrape described sites load dom javascript need authentication require captchas  involving cookies e tc
 well illustrate different possible approaches pros cons getting following tasks done  also well going real world example codes give attendees gist takes successfully extract data require at end well mention scraping ethics aware one doesnt end putting anyone trouble"	True	True	-12
16	0	2016	False	web development django mongodb	atul jaindeveloper proactive intuitive intent deliver product highest quality developer skill python open source erp  good experience nosql databases like mongodb  expert python technology framework like django also worked nodejs  good experience designing database relational nonrelational databases	web development	intermediate	workshops	python programming basics django framework django rest framework	"now days many people using mean mongodb express angular node  web development mongodb schema less database  the idea develop schema less application using django mongodb databaseschema less nonrelational schema designif come relational background nonrelational database may seem counterintuitive completely odd since nonrelational databases document multikey oriented provide different method querying excluding dataperhaps good way get used nonrelational style data modeling ask what would i never sqlbecause relational databases lack proper list data structures may typically model posts  tags  comments relationship using three modelstables one table per entity typeorganizing data using multiple relationships exact opposite nonrelational data model have one single collection table everything store tags comments simple listswhy use mongodbno joins
change way browse data note foreign keys problemtransactionschange views lesspolymorphisminheritance structure awesomehashed ids eg bebeebdedeca note foreign keys problemmongodb schemaless easy use user need use sql query"	True	True	72
-4	1	2016	False	python bash	i love linux kernel 	others	beginner	talks	rookie	pythons excellence handling shell unix administration will show power python simplify way execute shell codes	False	False	1
0	3	2016	False	make your mysql server installation more secure	"megha singhvi open source evangelist detailed working experience mysql she working mysql technical principal consultant mysql  oracle india she looks  regions like india srilanka bangladesh nepal multiple hands experience mysql she mysql certified
multiple time speaker osi pycon singapore pycon india past talked couple oracle events  also spoke guest various company events"	security	intermediate	talks	know basics database	data databases turning valuable asset modern companies making mysql secure easy thus lets learn little things make huge difference preventing deterring analyzing malicious attempts see affect availability usability server learn avoid common mistakes deploying mysql database secure database multi strength layers	True	True	66
3	7	2016	True	load testing using locustio	im vinay babu working team lead trimble india information technology have around yrs experience worked multiple roles developertesterbusiness analyst im technology enthusiast keeps busy day inout coding learning  training started career working java slowly transition python currently exploring scientific computing libraries data analysis python my work requires develop selenium framework automate enterprise application company developing im heavy py user spend office hours exploring python libraries when im  work i husband  son loves spending time  yrs old daughter	testing	beginner	talks	basic knowledge python programming languageb understanding rest apis working knowledge requests library basically used locust making http requests	"web application services needs efficient scaling serving large number requests 
in talk see developers check behavior services load stress using locustio
which open source python based load testing tool helps developers find  loadno concurrent users
their system handlethis tool measures requestsecond minimum maximum average total request failed request etc 
all relevant data shown form reports dashboardoutlineintro  minsusing locust  minsexecuting locust reports   mins"	True	True	-82
15	0	2016	False	clustering pyspark	hariharan c data scientist mad street den he builds artificially intelligent data products ecommerce data hacker ml wielder wannabe quizgeek manu fanboy	scientific computing	intermediate	talks	understanding basic clustering basics mapreduce spark	what big data flavour decade ml distributed computing gaining prominence talk focusses experiments various clustering algorithms currently available pyspark we discuss various challenges data munging scaling optimization feature encoding mixed variables many spark gotchas tripped we finally provide code walkthrough soon opensourced implementation clustering algorithm developed bridge limitations existing algorithms	True	True	1
1	3	2016	False	exploring pyunit	i jaya k  working senior rd  qa engineer dreamworks unit technicolor  years experience qa automation framework development i worked developing various test frameworks gui restapi client testing using perl java  i used python data analysis also  in dreamworks unit technicolor opportunity test python client with knowledge junit transitioning development pyunit test cinchy	testing	intermediate	talks	participants expected basic working knowledge python	"this talk provides introduction pyunit test framework   discuss techniques developing pyunit testcases  serves tutorial developers new python  cheatsheet experienced developers
key takeaways
 pyunit
 how create pyunit testcase
 develop testsuite
 generating reports texthtml
 test fixtures
  pyunit assertions
 developement testsuite sample application"	False	True	-20
4	2	2016	False	natural language processing beginnersnltk	i big data engineer around  years experience i worked natural language processing brief period time would like share learn	others	beginner	talks	basic python knowledge	natural language processing pythona talk may leverage pythonnatural language tool kit perform operations text use various use cases basics operations using nltk use analysisthe talk going focused use nlp include demos topics covered include processing raw text categorization  tagging information extraction basic concepts	True	False	-14
1	2	2016	True	scaling django kubernetes	saket founder saas product named sosio sosio caters data needs nonprofits smes he semiactive techconferences attending delivering talks across globe in personal capacity introduced python  individuals conducted training sessions corporate houses like oracle in previous life spent good chunk time optimising computational mechanics algorithms	infrastructure	intermediate	workshops	you well aware django popular web framework pushed web app public usage	"it always advised architect apps scale faultload tolerance resilient 
to arbitrary failure  most services implemented container hood traditionally
you would deploy django virtual machine instance  paas buzz word quite 
sometime paving way caas  container service containers often use docker 
to produce immutable isolated quick sign application imageswith containers known challengeshow multiple containers talk otherhow i horizontally scale container servicehow multiple container services discover otherhow secure container networkhow deploy new containers roll back previous onesto answer problems address issue orchestration scheduling automation tasks kubernets 
was released google this talk going use docker containers kubernetes
to help production django web application scalable secure fault tolerantthe ideas expressed workshop tied closely django easily extrapolated 
cluster design consisting web server database server load balancer standard components
django happens one amongst  popular python web frameworks accounts selection specifically look following list workshop  overview content deploying sample django app  gunicornoverview multiple ways deploy itpasstraditional vmscontainersenter dockerdocker overviewcreating containersrunning containersbackup imagesdata volumespros cons  challenges containerschallenges docker containerscheduling appropriate nodeservicemicroservicethird party service discoveryscaling  manually  automaticallysafe updaterollback ab canary testenvironment variables namespacing  secrets managemententer kuberneteskubernetes architecture overviewoverview kubectl  cli interact clusterdeploy django container kubernetesunderstanding services  podsadding additional containers  postgresqladditonalcontinuous integration  deliverycanary testinghorizontal scalingwhen  when not use kubernetespopular alternatives"	False	False	-47
29	3	2016	False	learn use cryptography library	dealing mostly online security web development networking second name fluent php python  decent cand js  interested art cryptography subrelated aspects kleptography cryptovirology	security	intermediate	talks	must know either python    should basic understanding cryptography 	"cryptography package provides cryptographic recipes primitives python developers our goal cryptographic standard library it supports python  python  pypy cryptography includes high level recipes low level interfaces common cryptographic algorithms symmetric ciphers message digests key derivation functions for example encrypt something cryptographys high level symmetric encryption recipe why new crypto library python
if youve done cryptographic work python youve probably seen libraries python mcrypto pycrypto pyopenssl in building cryptography wanted address issues observed existing librarieslack pypy python  support
lack maintenance
use poor implementations algorithms ie ones known sidechannel attacks
lack high level cryptography humans apis
absence algorithms aesgcm hkdf
poor introspectability thus poor testability
extremely error prone apis bad defaults"	True	True	-7
3	0	2016	False	token based authentication system using jwt json web token	informationtalks conference attendedhackathons	web development	intermediate	talks	nan	"jwt standard making authentication token json web token jwt compact urlsafe means representing claims transferred two parties the claims jwt encoded json object used payload json web signature jws structure plaintext json web encryption jwe structure enabling claims digitally signed integrity protected message authentication code mac encryptedunlike session based authentication token based authentication system takes less load server in session based authentication system maintaining session storage requires processing storage while token based authentication system required maintain session storage server side tone processing storage saved beauty using jwt authentication token simplicity once token created possible authenticate user without touching database token discarded expired time expire time mentioned token the jwt self contained token authentication expire time information user defined claims digitally signed jwt used provide token based authentication system rest api because jwt self contained required claims possible scale api without depending authentication server oauth  uses jwt token exchange standard using jwt simple efficient design authentication system internal client user oauth provider like gmail facebook etc oauth  contains many payload values increase token size requires time transfer using jwt possible get small size token best security oauth by jaysinh shuklarole full stack developergithub httpgithubcomultimatecoder httpgithubcomjshodootwitter jaysinhpemail jaysinhpgmailcomirc thebigjclient sends authentication credentials username password serverserver verifies authentication credentialsclient stores session id probably cookie storage this id
  sent client every request and session id user is
  identified furtherthis allows identified user upcoming request without
  asking user credentialsdifficult handle with
  load balancerrequired high amount resourceram without massstorage maintaining
  huge amount user session parallelcors
  doesnt work well cookiestoken based authentication popular authentication system apiscomparatively puts less load session authenticationbest forscalingload balancerno cookie no csrf
  protectionsame api authentication used mobile front end appclient sends authentication credentialsauthentication credentials verified server if valid token is
  cratedtoken logged database token sent back as
  authentication tokenthe client sends token every request get verifiednormally token generated random value hashed popular
  hashing algorithmrevoking access specific token deactivating record token
  tableabove code used authentication view tokenkey returned
if credentials rightassuming random output bcbcfadddebbdfceebexample client request using curlimpossible toidentify user client like angular app android app etc is
authenticated withprovide way access control respect clientjudge token valid time notpredict much time token valid fordifficult toscale dependency database authenticate client
with requestrun authentication logic separate api serverquite difficult toscaleidentify client identified multiple sources semanticallysuggested pronunciation jotjson web token json based web authentication tokenthe token combination three parts header claim set signatureeach part authentication token encoded with
  baseurl encoding separated the token containing three different part separated each part encoded baseurl encodingthe first part redred part jose headerthe second part blueblue part jwt claim setthe third part greengreen part jwt signaturebaseurljose headerbaseurljwt claimsbaseurljwt signaturedecoded base encoding
    typjwt
    alghs
  heretyp defines type json web token it optionalalg represents type algorithm used signing claim set
      issjoe
      exp
      isroottrue
    hereiss registered claim it represents name issuer tokenexp registered claim it represents expiration time format of
unix timeisroot unregistered claim user defined claim presumed
that considering user root usersignature mac encoded jose header encoded jws payload
   hmac sha algorithmand baseurl encoding hmac valuethis signature helps verify authenticity tokendefine secret keyexample using pyjwtif user logged also token accepted is
  expired timefor example we assigned token x user assigned expire time
  next  days user logged  day token be
  used attacker unused  days api consider token as
  validas best practice set expiry time longer  minutesas good practice keep less values claim adding many claims may
  increase size token takes time transfer tokenchange secret key periodically black list tokens possiblecreating jwt tokenvalidating token every requestallowing user refresh token given token validif user logging creating entry token black list tableadvantagetypes claims registered claim names public claim names private claim namesiss depicting issuer tokensub subject tokenaud audience token given forexp expiration time unix timenbf token accepted value in unix time formatiat representing age tokenjti depicting id tokencustom claims publicly used represented claims jwtthis custom claims considered private claims simple web token json simple singnoauth  uses jwt token exchange standardbut oauth  focused three parties resource owner authorization server
  resource serverusing jwt simple efficient focus authenticationoauth  contains many payload values increase size tokenhttpsenwikipediaorgwikisessioncomputersciencehttpstoolsietforghtmlrfchttpsauthcomblogangularjsauthenticationwithcookiesvstokenahmedabadwebandmobiledevelopersmeetupcommunity event organized startup gujarathangout on air"	True	False	-61
5	0	2016	False	real time web apps using djangochannels	hi im pythondjango developer open source contributor  contributed pinax duckduckgo 	web development	intermediate	talks	"python
sound knowledge django"	"ill demonstrate complete talk real time apps using djangochannels here real time apps means example people chat live notifications generated livelike fb
it includes discussion 
  django request response cycle   by default django runs request response cycle for request response genersted using django channels response generated without request
  websockets  websockets how implement websockets djangochannels
  django channels groups  description django channels groups
  deployment real time apps  deployment real time apps developed djangochannels"	True	True	-10
3	0	2016	False	complex web apps made easy using django	i ug bits pilani currently working product development engineer appknox open source fanatic machine learning data analysis python enthusiast	web development	beginner	workshops	none	django super web framework makes making complex web applications easy in tutorial well create facevote app one mark zuckerberg made social network additionally app leaderboard vote counter etc in tutorial well make app scratch showing various django components along way by end everyone app readywe follow best code pratices docs testing etc	True	True	29
1	0	2016	False	ensemble models	a tech enthusiast optimist pursuing bachelors computer science  engineering national institute of technology karnataka finshed second year engineering interning unnati data labs	data visualization analytics	beginner	talks	basic knowledge machine learning usage python libraries like sklearn pandas	it relatively easy build firstcut machine learning model but take build reasonably good model even stateofart model ensemble models they best friends they help us exploit power computing ensemble methods arent new they form basis extremely powerful machine learning algorithms like random forests gradient boosting machines the key point ensemble consensus diverse models reliable single source this talk cover combine model outputs various base models create strongerbetter model outputthis talk cover various strategies create ensemble modelsusing thirdparty python libraries along scikitlearn talk demonstrate following ensemble methodologies  weighted average  stacking blendingreallife examples enterprise world showcased ensemble models produced better results consistently compared single bestperforming modelswe unnati data labs built package performing ensembling machine learning modelsthe motivation incorporate various techniques described single python package the current version package power perform weighted averaging build stacking blending models binary classification the ensembling techniques incorporated future the package enables data encoding desired data user wishes classify data encoded many different ways like label encoding categorical encoding one hot encoding sum encoding polynomial encoding backward difference encoding helmert encoding hashing encoding the encoded data used train base models the package provides user ability build number base models gradient boosting xgboost multi layer perceptron random forest classifier decision tree linear regression logistic regression the user build base models default parameter values change parameter values provide list parameter values perform hyper parameter optimistaion using hyperopt grid search identify optimum parameter values once desired parameter values obtained respective base models trained upon training models trained models used obtain predictions cross validation data predictions obtained base models used construct data frame used train stacking blending models perform weighted averagingonce base models trained user select ensembling technique use the dataframe predictions used perform weighted averaging dataframe used train stacking model training blending model dataframe predictions appended cross validation data to train ensemble models algorithm classifier used algorithmsclassifiers provided training base models for testing stacking blending models hold test set used examine well ensemble models perform wether overfit underfit provide better performance base modelswhy package stands first package enables data encoding provides flexibility information imporve performance models the package utilizes hyperopt gridsearch perform hyper parameter optimization time training models optimum parameter values yields improved performance since ensembling involves building training multiple models option performing hyper parameter optimization time taken train models becomes issue to tackle issue package makes use joblib library parallelization with help joblib various base models trained parallel also predictions cross validation data obtained running predict functions parallel for ensemble models training different ensemble models done parallel testing phase ensemble models this enabled fast robust well defined package immense potential world machine laeenringthe package still primary stage continue worked upon some key areas work adding base models well different ensembling techniques also expanding regression multi class classification morecreating better models critical component building good data science product	True	True	-24
15	1	2016	False	getting started openstack python sdk	"shaifali agrawal
   open source enthusiast python developer 
   outreachy intern openstack 
    google summer code intern 
   working full stack developer zaya learning labskhushbu parakh
   junior developer fascinated python 
   grace hopper committee member software engineering track
   active technical contributor openstack google summer code outreachy"	infrastructure	intermediate	talks	general knowledge cloud computing openstack basic python	the openstack python sdk designed improve developer experience consolidating various openstack python client libraries command line interface unified well designed userfocused sdk software development toolkit in talk wed like discuss python sdk designed one use openstack python sdkswith consumer application requiring various individual pythons clients install different apis nuances becomes increasingly difficult consume openstack clouds the pythonopenstack sdk project proposes new project single api namespace openstack would provide users single point entry series supporting functionsmethods build applications tools	False	False	1
2	0	2016	False	learning internet routing using python	i work mostly something broadly called systems i mostly code c python in recent past i working python experiment ideas outside official work i write code things i interested that includes regular expression based transliteration engine indian languages html plotting library equities data	others	intermediate	talks	good understand basic ip networking awareness python numpy i cover basics internet routing routing protocols session understandable	this going talk miniproject started simple question can i find percentage internet traffic i browse served india percentage served outside india this talk basically cover high level internet routing works one use python find interesting information whats happening internet then id basically cover interesting findings python working miniproject  implementing ip lookup pythonabout numpydtype arrays vs python struct python allocatorid briefly cover end  write geoiplookup service	False	False	43
46	7	2016	False	rapid application development kivy a crossplatform python library	i graduating student department computer science  engineering srm university my professional experience includes working software intern full stack developer i also done projects research work various fields including complex networks web designing data analytics eminent organizations institutions malgudi lab  iit ropar future focus infotech my current research fellowship focuses study complex networks network science domain 	others	beginner	workshops	basic knowledge application life cycle basics different layouts orientationsprogramming experience python beginnera broad smile face 	now days many ways develop application multiple devices leading technology use worldwide android but python enthusiast would like present popular python package kivy develop application quite lesser timei covering topicsintroduction kivybasic functionalities usagedeveloping small kivy application modified ping pong gamedeveloping basic git interface applicationwith editupdate  commit remotely handheld devicespackaging various platform android ios etc	True	True	-10
12	0	2016	False	document code sphinx workshop	kushal das cpython core developer director python software foundation he mentor ambassador the fedora project along side contributions cpython kushal also contributing wide variety upstream projects he started linux users group durgapur wrote book titled python he currently working fedora cloud engineer red hat	others	beginner	workshops	participants following package installed computers	to learn write documentation codebases documentation key communication developers best person start writing projects succeed fail documentationin workshop people introduced restructuredtext  sphinx starting quickstart project document organization code topic crossreferencing indexing we also go running tests documentation initial ideas themes deployment readthedocs	False	False	-13
12	0	2016	False	decorators 	nan	core python	beginner	talks	no prerequisites required basic understanding functions python work	this talk covers basics functions decorators python how make use power decorators apply common functionality throughout part codeafter topics good enough start hacking make code mode drydont repeat yourself	False	True	5
0	0	2016	False	django widget made easy	nan	web development	beginner	talks	nan	django widget made easy	False	True	0
0	1	2016	False	bigdata analytics visualization flask framework	hey im python programmer working software engineer young startup company based bangalore	data visualization analytics	intermediate	talks	you basic knowledge following	"the main focus talk integrating various trending technologies create beautiful web application the following technologies used
  flaskvarious packages   develop webapplication
  hadoophdfs   store data
  apache spark   process data
  apache zeppelin  visualize data"	True	False	65
5	1	2016	False	dabbling descriptors	vishal gowda developer hackerearth he  years experience working primarily pythonhis previous talks include	core python	intermediate	talks	there prerequisites a basic understanding oop concepts suffice	there lot nifty features peek hood python descriptors happen one the talk help understand use write idiomatic code	False	False	21
